run,n,epoch,val,dc_frac,auc_t,m_dc,m_perp
d47_seed5,47,47000,0.5903653410927902,0.12137694573835464,0.9999239942911268,0.6015041711960377,1.9501227973037785
d47_seed5,47,49000,0.5963465890720983,0.12192906733377634,0.9999182160793411,0.5885181932178618,1.9437454452459673
d47_seed5,47,51000,0.6076624636275461,0.12238987583589331,0.9999671086406046,0.580946827767935,1.9428095069872997
d47_seed5,47,53000,0.6181700614290333,0.12223966139571359,0.9999791095420056,0.5643780535311879,1.9423955296735933
d47_seed5,47,55000,0.6204332363401228,0.12256389330055754,0.9999844432759616,0.5577352928449232,1.946912536911553
d47_seed5,47,57000,0.6246362754607178,0.12268503637445091,0.9999928883547253,0.5531239544855326,1.9522742592636824
d47_seed5,47,59000,0.6312641448431943,0.12348843484269753,0.9999875546207693,0.5544200356765207,1.9466913592762358
d47_seed5,47,61000,0.6332040090526997,0.12376920306272544,0.9999813319311539,0.5504910547875573,1.9395548131222167
d47_seed5,47,63000,0.6404784998383446,0.1246928216049121,0.9999937773103846,0.5431591947345443,1.9276079340165748
d47_seed5,47,65000,0.6461364371160685,0.12520711673119053,0.9999982220886813,0.538935397758671,1.919398450504502
d47_seed5,47,67000,0.6488845780795345,0.1259030598138163,0.9999991110443407,0.5336733052825507,1.9120766481971163
d47_seed5,47,69000,0.6501778208858713,0.12637538834966014,0.9999995555221703,0.5358389562875951,1.9167727482084174
d47_seed5,47,71000,0.651147752990624,0.1264297592387452,0.9999995555221703,0.5416326087470578,1.9265142702003493
d47_seed5,47,73000,0.6568056902683479,0.12627717144359754,0.9999995555221703,0.5420748780519983,1.9381251115488976
d47_seed5,47,75000,0.6718396378920142,0.12752482897421372,1.0,0.5445329536985206,1.9424477772998316
d47_seed5,47,77000,0.7040090526996443,0.13034185053605116,0.9999995555221703,0.5625252762357351,1.9505608783886046
d47_seed5,47,79000,0.7470093760103459,0.1372487926297923,1.0,0.5928431531704975,1.956838518501459
d47_seed5,47,-1,0.7731975428386679,0.1402404014975722,1.0,0.612998685748861,1.9738949926421656
d47_seed6,47,1000,0.0032331070158422245,0.01871352538713842,0.5234499835765442,0.009757027653120098,0.4886730173769739
d47_seed6,47,2000,0.003718073068218558,0.017977622326572504,0.517164178109378,0.008938914857522752,0.5489953519731489
d47_seed6,47,3000,0.00533462657613967,0.017681128412722336,0.5157934084826816,0.006673349342582837,0.5940660450416826
d47_seed6,47,4000,0.006789524733268671,0.01574722915660162,0.5124762704398685,0.006727271009726562,0.6230722567614579
d47_seed6,47,5000,0.008891044293566117,0.013964775321375817,0.5074936739692892,0.0041684664467048415,0.6484905621629364
d47_seed6,47,6000,0.010022631749110895,0.015220062794202974,0.5094680444886749,0.003225685981589784,0.7027193670674683
d47_seed6,47,7000,0.012447462010992564,0.013921424126237838,0.5079457079220617,0.003061344146661736,0.7149974373602126
d47_seed6,47,8000,0.015518913676042677,0.01326882287244741,0.5068300685695948,0.005490662756866603,0.7556444711476494
d47_seed6,47,9000,0.0187520206918849,0.012417968936230633,0.5085195288001633,0.006797252492354991,0.7724393925399134
d47_seed6,47,10000,0.023278370514064017,0.011722117375338343,0.5102587705476544,0.009399116214264668,0.7849220629239669
d47_seed6,47,11000,0.03297769156159069,0.010899484945630871,0.5062691375485536,0.010076931284081044,0.8269150614841341
d47_seed6,47,13000,0.05463950856773359,0.009658821745196059,0.5040703057251856,0.014457121969515398,0.8425790310194788
d47_seed6,47,15000,0.0808276753960556,0.008927341894376287,0.5032342429275799,0.023979504519605985,0.9705170646317725
d47_seed6,47,17000,0.11558357581635952,0.00927399931046781,0.5001864584495458,0.02257124176890417,1.07852427395022
d47_seed6,47,19000,0.19511800840607824,0.010376876842282326,0.5049125912124066,0.05251311637305064,1.2732276484659577
d47_seed6,47,21000,0.4846427416747494,0.011603698253468117,0.5048228066908136,0.09794739167444277,1.7220355335243702
d47_seed6,47,23000,0.8504688005172971,0.015448041529799084,0.5177700013912157,0.10881238632479913,2.1145179672193017
d47_seed6,47,25000,0.9649207888781118,0.02368510076534093,0.5186020638883543,0.044017702946318175,2.293291664844052
d47_seed6,47,27000,0.9831878435176205,0.025808682639783146,0.5149613459855429,0.0458315673071972,2.294674514658944
d47_seed6,47,29000,0.9848043970255416,0.02375861081542121,0.5096422797979048,0.039513873198940015,2.311922805159861
d47_seed6,47,31000,0.9914322664080181,0.018998639371429957,0.5083319591560433,0.016832298518109527,2.311161900746686
d47_seed6,47,33000,0.991270611057226,0.026120816234522733,0.5086293148240912,0.030785425531183516,2.353745280549446
d47_seed6,47,35000,0.9922405431619786,0.03184344868624245,0.5200817305833194,0.046292441649212285,2.154617093036392
d47_seed6,47,37000,0.9904623343032655,0.05804636342836343,0.5389791499894881,0.06173455173404515,2.1076914440651247
d47_seed6,47,39000,0.9909473003556418,0.0595824031305366,0.5207964509334256,0.05007914219805448,2.1199607400229445
d47_seed6,47,41000,0.9907856450048497,0.06338598032821725,0.5338494313572886,0.049501846787560824,2.09117237833299
d47_seed6,47,43000,0.9896540575493049,0.0720551574663453,0.5472815513698585,0.05988615554761474,2.0479155374802662
d47_seed6,47,45000,0.9901390236016813,0.07648026901249108,0.5510978380153887,0.05908772027715588,2.0101663655922652
d47_seed6,47,47000,0.9903006789524733,0.1000242501952504,0.5580432485817823,0.11696221217367524,1.9303555768830039
d47_seed6,47,49000,0.9801163918525703,0.08907041737870068,0.5747169454061216,0.07333752573754357,1.9947097591500857
d47_seed6,47,51000,0.9935337859683155,0.09720808092514462,0.6200061249044928,0.0895967655445653,1.9590351918581073
d47_seed6,47,53000,0.9930488199159392,0.11073252182230212,0.6491465358953628,0.10792892016957509,1.9647522861143243
d47_seed6,47,55000,0.9933721306175234,0.11694790877668006,0.6357126379714743,0.09951680890764995,1.9039565745973563
d47_seed6,47,57000,0.9914322664080181,0.11433096000492166,0.6548625207848945,0.09394359240798195,1.8712322109375588
d47_seed6,47,59000,0.9920788878111866,0.11570965224006817,0.6656406636765162,0.11099608745891652,1.9760060753130169
d47_seed6,47,61000,0.9925638538635629,0.12311358706097601,0.6439728139580262,0.08998538594866158,1.863307389719918
d47_seed6,47,63000,0.991270611057226,0.11230661305665698,0.6799924083186693,0.10823879525475585,1.8539471738667053
d47_seed6,47,65000,0.988360814742968,0.125053917400017,0.6213680049745959,0.10666645016256428,1.936693976672647
d47_seed6,47,67000,0.9940187520206919,0.12275720197055555,0.6878770005391516,0.12349562408364208,1.9136733517640794
d47_seed6,47,69000,0.9933721306175234,0.13021427687735715,0.683029969806621,0.12978110899733733,1.9122663092702732
d47_seed6,47,71000,0.9914322664080181,0.11805501990429819,0.6707157115356664,0.11419400610711702,1.9496886997328968
d47_seed6,47,73000,0.992725509214355,0.1220732833723073,0.6851625744333686,0.112058040133532,1.8799779179809128
d47_seed6,47,75000,0.9917555771096024,0.11889106653317072,0.7092892755055824,0.14087883759763792,1.923310255409111
d47_seed6,47,77000,0.9920788878111866,0.12508657052299668,0.6706112592456944,0.12365004090675277,1.9670553909313855
d47_seed6,47,79000,0.9925638538635629,0.13140972078676255,0.6952837790927408,0.13434275805282136,1.8539622474194548
d47_seed6,47,-1,0.992725509214355,0.12275720197055555,0.6878770005391516,0.12349562408364208,1.9136733517640794
d47_seed7,47,1000,0.0025864856126737797,0.022714587723097292,0.5675364060678335,0.02833581176173239,0.5339351774392999
d47_seed7,47,2000,0.003556417717426447,0.024674404324050877,0.5872072168976248,0.03811525061859559,0.5996410462864951
d47_seed7,47,3000,0.0045263498221791145,0.032241082241222026,0.6035880028322127,0.05149758470397226,0.6058063707998315
d47_seed7,47,4000,0.005981247979308115,0.032892544505811395,0.6185411259779068,0.06150246482419463,0.6585013749529816
d47_seed7,47,5000,0.009699321047526674,0.0362622475914069,0.634896132198374,0.0717211194549481,0.6958432935833553
d47_seed7,47,6000,0.013094083414161009,0.04023020238800268,0.6529254864032009,0.0852710169818097,0.7500973472955242
d47_seed7,47,7000,0.015518913676042677,0.041373770235177465,0.6709752865881926,0.09866362970461114,0.8166089707318082
d47_seed7,47,8000,0.020368574199806012,0.044129094593048764,0.6996796648281582,0.12072094064762169,0.8318526285687219
d47_seed7,47,9000,0.02279340446168768,0.049038663808327214,0.7105609265762628,0.1314386228224445,0.903733343669568
d47_seed7,47,10000,0.02796637568703524,0.05838640607587855,0.7868808812750825,0.21342758865015013,0.9285956456545919
d47_seed7,47,11000,0.03475590042030391,0.06741110060712757,0.8391341394086934,0.2820373546065175,0.9658268609049744
d47_seed7,47,13000,0.047365017782088584,0.08425052463200919,0.9329460746162712,0.46176447997414327,1.0277262246290224
d47_seed7,47,15000,0.06838021338506305,0.09012091099081322,0.9963179456590295,0.6997926961372976,1.0860088426786678
d47_seed7,47,17000,0.0892337536372454,0.0875528507103837,0.9996577520711556,0.8064126602279469,1.1373438484108547
d47_seed7,47,19000,0.10442935661170384,0.08804286770230878,0.9999662196849453,0.8359325977347013,1.1904360055551297
d47_seed7,47,21000,0.12754607177497576,0.09049387609461308,0.9999657752071156,0.8600798548098596,1.2437276485106699
d47_seed7,47,23000,0.14969285483349498,0.09130792615939214,0.9999951107438737,0.859475766798381,1.3100320512331425
d47_seed7,47,25000,0.17103136113805367,0.09287977249438659,0.999997333133022,0.854668391128801,1.3782163522822182
d47_seed7,47,27000,0.20497898480439702,0.09580870423521153,0.999997333133022,0.853917488257772,1.4448734670788599
d47_seed7,47,29000,0.23035887487875847,0.09854414628088053,0.9999995555221703,0.8618597389711413,1.4912162407163474
d47_seed7,47,31000,0.2710960232783705,0.10013936279122371,0.9999991110443407,0.8555621563463836,1.5515315076694485
d47_seed7,47,33000,0.3119948270287747,0.10143341493240093,1.0,0.8393299517759096,1.6371148018770278
d47_seed7,47,35000,0.38441642418364047,0.10458101776958703,1.0,0.8247648076953525,1.7489830411208664
d47_seed7,47,37000,0.49515033947623666,0.11018464899316849,0.9999991110443407,0.8111309674606266,1.8922611325914023
d47_seed7,47,39000,0.6430649854510184,0.11960662900898364,1.0,0.7746015325263901,2.0234022948152917
d47_seed7,47,41000,0.8839314581312642,0.12792390579839688,0.9999546632613738,0.6566577728209847,2.177596356017981
d47_seed7,47,43000,0.988360814742968,0.13629138418273143,1.0,0.5156163114115442,2.1340596623147365
d47_seed7,47,45000,1.0,0.14665110214506008,1.0,0.4060433639124117,2.0648836663506778
d47_seed7,47,47000,1.0,0.15543915243735096,1.0,0.2888003474589251,2.002826736618764
d47_seed7,47,49000,1.0,0.1796291938106308,1.0,0.2579472676204797,1.951262561047217
d47_seed7,47,51000,1.0,0.18067317807937916,1.0,0.2587945443418491,1.9522733553363698
d47_seed7,47,53000,1.0,0.17960560122972732,1.0,0.25996743607663975,1.951995047528141
d47_seed7,47,55000,1.0,0.1792466124253383,1.0,0.2605934291639192,1.9516058386497654
d47_seed7,47,57000,1.0,0.17981738536111272,1.0,0.26101903564428924,1.95145359772516
d47_seed7,47,59000,1.0,0.18117794418661665,1.0,0.2602811764966541,1.950658863242683
d47_seed7,47,61000,1.0,0.18240968264693228,1.0,0.26113941762872955,1.9506874878585698
d47_seed7,47,63000,1.0,0.18283393270624493,1.0,0.2606285413945256,1.9505006122514001
d47_seed7,47,65000,1.0,0.1829116650226969,1.0,0.26028366967468874,1.9504465094173402
d47_seed7,47,67000,1.0,0.18287969902684037,1.0,0.25989461099297106,1.950651356688398
d47_seed7,47,69000,1.0,0.1828857881261545,1.0,0.25972796589798264,1.950558011084815
d47_seed7,47,71000,1.0,0.18302520789197935,1.0,0.26097461559979074,1.9508050987661958
d47_seed7,47,73000,1.0,0.18328686540742173,1.0,0.26220302236075016,1.9498298522315527
d47_seed7,47,75000,1.0,0.18281631680279678,1.0,0.26077470586881746,1.9505074652241527
d47_seed7,47,77000,1.0,0.1829316823469724,1.0,0.2608730217094979,1.95008609535188
d47_seed7,47,79000,1.0,0.18313523772749374,1.0,0.26205470765199207,1.9504905741258
d47_seed7,47,-1,1.0,0.1453350090864922,1.0,0.416330125188567,2.071367672127746
d47_seed8,47,1000,0.0011315874555447786,0.025824111709132333,0.5850554997242015,0.03878145291535551,0.5222501460218368
d47_seed8,47,2000,0.0019398642095053346,0.028908146705810826,0.599857944885638,0.047235568383937616,0.6119993356564084
d47_seed8,47,3000,0.002909796314258002,0.03738373524783849,0.6271426609376438,0.06655089469702112,0.6839182359983592
d47_seed8,47,4000,0.003718073068218558,0.04008183176949265,0.6552589950089585,0.08366674826149989,0.7592484882228714
d47_seed8,47,5000,0.006466214031684449,0.04663588680196289,0.7061250378361752,0.117864074309993,0.8480646599148952
d47_seed8,47,6000,0.008082767539605561,0.05350394951883623,0.8167857941329816,0.22621362059268615,0.9281983418777379
d47_seed8,47,7000,0.012932428063368898,0.06491058697432256,0.9665490430170088,0.503195152983359,1.0007553283237316
d47_seed8,47,8000,0.01826705463950857,0.0671149207877476,0.9992706118815147,0.7619110497935884,1.0408212842398747
d47_seed8,47,9000,0.022146783058519238,0.07101683346617708,0.9998879915869237,0.8127579263168879,1.1396095358766265
d47_seed8,47,10000,0.03443258971871969,0.0674115193276707,0.999985332231621,0.8420150052860167,1.2128705676271687
d47_seed8,47,11000,0.04009052699644358,0.07287950721751703,0.9999977776108516,0.8784074068773093,1.334508733236901
d47_seed8,47,13000,0.0662786938247656,0.07258199362366029,1.0,0.8889485277016012,1.3735838770907822
d47_seed8,47,15000,0.09101196249595861,0.07715044226204336,1.0,0.9000733092656689,1.567136626802908
d47_seed8,47,17000,0.13174911089557065,0.0774949079753124,0.9999977776108516,0.8824794624816998,1.6955485810199438
d47_seed8,47,19000,0.18380213385063046,0.08129692276446213,0.9999982220886813,0.866797198208524,1.8427598086263914
d47_seed8,47,21000,0.25250565793727775,0.08329206507698944,1.0,0.8382326362525349,1.9536814625857035
d47_seed8,47,23000,0.35354025218234725,0.08694256068499219,1.0,0.8030465807587582,2.0497668975324514
d47_seed8,47,25000,0.4945037180730682,0.09161314167553149,1.0,0.749705483646938,2.10800939436708
d47_seed8,47,27000,0.6710313611380536,0.09724621657107319,1.0,0.705356624452897,2.1619841059200793
d47_seed8,47,29000,0.9081797607500808,0.10794494167330351,1.0,0.6951656320824748,2.298836832555779
d47_seed8,47,31000,0.9836728095699968,0.12286021972063554,1.0,0.721979809129441,2.395080835497105
d47_seed8,47,33000,0.9925638538635629,0.128859646517218,1.0,0.7051923186710815,2.3957609587313655
d47_seed8,47,35000,0.9978984804397025,0.13288084748967635,1.0,0.6991445059696733,2.402389844436838
d47_seed8,47,37000,0.9987067571936631,0.12004978445118127,1.0,0.6690053115617681,2.4041417474698865
d47_seed8,47,39000,0.9917555771096024,0.12757662801789577,1.0,0.6064423150115942,2.407739388188198
d47_seed8,47,41000,0.9980601357904947,0.1232857625611361,1.0,0.6310066708151302,2.426954395093851
d47_seed8,47,43000,0.9990300678952473,0.13889458725637369,1.0,0.7404991260260944,2.521786866671836
d47_seed8,47,45000,0.9983834464920789,0.13513299946567295,1.0,0.7277235936647924,2.4862594234518016
d47_seed8,47,47000,0.9978984804397025,0.13933483443597824,1.0,0.7125467952907387,2.3346369013770243
d47_seed8,47,49000,0.9988684125444552,0.14331654061666008,1.0,0.6678514306382555,2.364149896946784
d47_seed8,47,51000,0.9993533785968316,0.1536351330805168,1.0,0.7400636428534826,2.4343746698668123
d47_seed8,47,53000,0.9990300678952473,0.1531756719300844,1.0,0.7306893308608854,2.4857263880563805
d47_seed8,47,55000,0.9991917232460394,0.13921782427730545,1.0,0.7211583728645901,2.453508269423678
d47_seed8,47,57000,0.9983834464920789,0.13985694080880592,1.0,0.6880598582313231,2.447463041962856
d47_seed8,47,59000,0.9848043970255416,0.13724059903273422,1.0,0.5285376762898318,2.3659885663778306
d47_seed8,47,61000,0.9987067571936631,0.13703023868983508,1.0,0.7441091074455423,2.5311898708626472
d47_seed8,47,63000,0.9988684125444552,0.13579579613309123,1.0,0.7063392049303518,2.4647257747044704
d47_seed8,47,65000,0.9988684125444552,0.13572122915176504,1.0,0.7083210190472716,2.487431431395604
d47_seed8,47,67000,0.9901390236016813,0.13805581642937156,1.0,0.5553184570302233,2.411309887157228
d47_seed8,47,69000,0.9983834464920789,0.13671475033878175,1.0,0.7011680843915441,2.534717535386974
d47_seed8,47,71000,0.9990300678952473,0.14254814249609613,1.0,0.7115342707099974,2.54457245277295
d47_seed8,47,73000,0.998545101842871,0.14302267521288076,1.0,0.7041297283388607,2.4830521953660116
d47_seed8,47,75000,0.965244099579696,0.13512740939711912,1.0,0.5796562570884553,2.417965189778422
d47_seed8,47,77000,0.9990300678952473,0.1419753559293796,1.0,0.7156579398757279,2.5326246218070736
d47_seed8,47,79000,0.9983834464920789,0.1463224530227961,1.0,0.7070656867856008,2.5209483246890754
d47_seed8,47,-1,0.9983834464920789,0.1579774290288604,1.0,0.6850841176114817,2.370839008132254
d47_seed9,47,1000,0.003556417717426447,0.030628879852532338,0.6002739761342074,0.043076375105327844,0.49178594683542964
d47_seed9,47,2000,0.006466214031684449,0.03474477691617102,0.6424526997805613,0.06723655902211374,0.5632480827771593
d47_seed9,47,3000,0.006142903330100227,0.04035452003361744,0.7253927072744575,0.11836444789259289,0.5747423005757649
d47_seed9,47,4000,0.00937601034594245,0.06122358055835727,0.9327140571891844,0.3504340162616692,0.6007885637426978
d47_seed9,47,5000,0.015033947623666343,0.07490447494575178,0.9972926855394917,0.6921791196344302,0.6105281302975636
d47_seed9,47,6000,0.01859036534109279,0.07499977671114742,0.9997235347899465,0.7590551469532721,0.6655524724423094
d47_seed9,47,7000,0.024571613320400906,0.07322963623172876,0.9999911104434066,0.8319776918879084,0.6816629545141407
d47_seed9,47,8000,0.029582929194956354,0.07555196414817625,0.9999977776108516,0.8526263259385882,0.764061043404209
d47_seed9,47,9000,0.03362431296475913,0.07669491391590852,1.0,0.9238895580720905,0.7908296379939943
d47_seed9,47,10000,0.04154542515357258,0.07486473544967374,0.9999995555221703,0.8246981648576381,0.8522335245297663
d47_seed9,47,11000,0.05286129970902037,0.0797445671112143,1.0,0.8835567519542393,0.9543767061684986
d47_seed9,47,13000,0.08503071451665051,0.08160970354964864,1.0,0.8617900186831314,1.1352678019915021
d47_seed9,47,15000,0.13045586808923376,0.08911781589297278,1.0,0.8638121316571251,1.31910276708452
d47_seed9,47,17000,0.18655027481409633,0.09291971863819765,0.9999991110443407,0.8384990719329677,1.4912237280485952
d47_seed9,47,19000,0.28564500484966054,0.09552311881670529,1.0,0.8113154078666003,1.691445937589618
d47_seed9,47,21000,0.49660523763336567,0.10298529922184392,1.0,0.7652536810031052,1.896615877661931
d47_seed9,47,23000,0.8850630455868089,0.12009245107849897,1.0,0.6485876306599785,2.10960259345185
d47_seed9,47,25000,0.9940187520206919,0.13197446370861776,1.0,0.5001519197636778,2.1072420463123023
d47_seed9,47,27000,0.9996766892984158,0.12987823575524327,1.0,0.4793453584877774,2.0022587259336326
d47_seed9,47,29000,1.0,0.136146662685199,1.0,0.39307412483391385,1.8780809969503753
d47_seed9,47,31000,1.0,0.12933224068784502,1.0,0.3731426111499073,1.820050371818376
d47_seed9,47,33000,0.9993533785968316,0.15996337748819486,1.0,0.3699412773167061,1.8181176899324445
d47_seed9,47,35000,0.9998383446492078,0.15220351368588128,1.0,0.4345864787763794,1.8072347108089486
d47_seed9,47,37000,0.9998383446492078,0.16425510824093872,1.0,0.38666637087405886,1.785634045851635
d47_seed9,47,39000,1.0,0.1467802194363872,1.0,0.33954548183647343,1.776962385108842
d47_seed9,47,41000,0.9996766892984158,0.1642602213766073,1.0,0.34937978280521065,1.7806829825249655
d47_seed9,47,43000,1.0,0.15228170710073485,1.0,0.4302651110888463,1.8275870059475667
d47_seed9,47,45000,1.0,0.15213304791803664,1.0,0.34591283854734584,1.8209523068547333
d47_seed9,47,47000,1.0,0.13365758182584,1.0,0.33560496587636257,1.7969207754111678
d47_seed9,47,49000,1.0,0.13876426690345373,1.0,0.42590120564184364,1.8032900539691648
d47_seed9,47,51000,1.0,0.14768440056837845,1.0,0.3873226837357505,1.8093010298639554
d47_seed9,47,53000,1.0,0.1304681447560052,1.0,0.36821680231774023,1.776251015717062
d47_seed9,47,55000,1.0,0.14197754219504352,1.0,0.34007180635482054,1.7808641039157271
d47_seed9,47,57000,1.0,0.1549467335632763,1.0,0.37459346268744986,1.7187354400565698
d47_seed9,47,59000,1.0,0.1509375993226466,1.0,0.36191769565297366,1.764995100270399
d47_seed9,47,61000,1.0,0.13415056306713605,1.0,0.33583034788414207,1.7392014744553177
d47_seed9,47,63000,1.0,0.146480292163575,1.0,0.40807016997295,1.7520744975582894
d47_seed9,47,65000,1.0,0.13886391895635927,1.0,0.3659089786641019,1.7679314097657124
d47_seed9,47,67000,1.0,0.11540602091632365,1.0,0.3406406797741758,1.7392137779514814
d47_seed9,47,69000,0.9977368250889105,0.13117703983612924,1.0,0.31933012594139715,1.77618706429671
d47_seed9,47,71000,1.0,0.13453464054120526,1.0,0.3886415738094744,1.7699428572071907
d47_seed9,47,73000,1.0,0.11729080635556978,1.0,0.36685394702876406,1.771100877314646
d47_seed9,47,75000,1.0,0.13049206109353115,1.0,0.34913760980094427,1.7452816900798824
d47_seed9,47,77000,0.9998383446492078,0.14621319657618662,1.0,0.3369811586143001,1.7808140301245639
d47_seed9,47,79000,1.0,0.13635489396641562,1.0,0.36965451483357115,1.7477569307918526
d47_seed9,47,-1,0.9987067571936631,0.12970398454159004,1.0,0.45918905210234134,1.9705580205845248
d61_seed0,61,1000,0.007774258566081198,0.014730504778558369,0.5417304454649052,0.01236440174380778,0.6650897808336494
d61_seed0,61,2000,0.009693828582397543,0.014830767284122259,0.5418424472569339,0.01296411572797741,0.7844056974457572
d61_seed0,61,3000,0.013053076110951146,0.015705282682692518,0.544853162095038,0.01358325827650098,0.8437050346267221
d61_seed0,61,4000,0.015164603128899126,0.014788290454565884,0.5434104723453353,0.013917579716240212,0.9313121640343509
d61_seed0,61,5000,0.019291678663979267,0.01453128292434809,0.5503136939079915,0.016228686548643633,1.033295251205925
d61_seed0,61,6000,0.027353872732507917,0.013772770192752932,0.552523951494335,0.019721883956958817,1.077082597174099
d61_seed0,61,7000,0.03589595930511565,0.014210563837413506,0.5490958966454574,0.015984661534621934,1.2067843974189703
d61_seed0,61,8000,0.048085228908724444,0.013532129342076532,0.5450651654870923,0.013699255698734227,1.309179034449568
d61_seed0,61,9000,0.06756886457433535,0.011250807547929745,0.543078911484806,0.016255859412285138,1.4089550635279693
d61_seed0,61,10000,0.09837796333621268,0.009159997822203912,0.5424073451841896,0.018259118516118802,1.5204663654175095
d61_seed0,61,11000,0.15855648334773012,0.00889311675238418,0.5350370050365251,0.0261403885065657,1.6003675241565054
d61_seed0,61,13000,0.3600153565601305,0.004347267401545733,0.5321476254731187,0.04806222060682459,1.832500334825923
d61_seed0,61,15000,0.6120548997024666,0.00329361121183006,0.5361685786972592,0.0602572246602041,1.9248531630884387
d61_seed0,61,17000,0.9035416066801036,0.0028191597662223043,0.5610703104583007,0.08772250392898112,1.971050607211272
d61_seed0,61,19000,0.9955849889624724,0.005815581385989503,0.5332569765560693,0.09586769716859715,2.102293186802425
d61_seed0,61,21000,0.9987522794893944,0.008874603754683347,0.53230451687227,0.08834386131703792,1.8427586370336804
d61_seed0,61,23000,0.9998080429983683,0.010927704866742157,0.5109837312952563,0.08478809617528538,1.6493951541580452
d61_seed0,61,25000,0.9999040214991842,0.010721222686224014,0.5240661628363832,0.05028722875833593,1.5477589143941983
d61_seed0,61,27000,1.0,0.008452215476302425,0.5140855587022726,0.10224610072703272,1.3296806082073087
d61_seed0,61,29000,1.0,0.00709033912058132,0.5053036404138022,0.102536183877681,1.2198370368272837
d61_seed0,61,31000,1.0,0.010357000757988458,0.5098757135669726,0.1010840613462046,1.0441516522047931
d61_seed0,61,33000,1.0,0.009771349129819105,0.5096254873411308,0.058487405810752874,1.035744528790687
d61_seed0,61,35000,1.0,0.015206859883798534,0.5053614191160392,0.05119137558539317,1.0351265047055729
d61_seed0,61,37000,1.0,0.012874259986259544,0.5086165823097614,0.051330333106324434,1.0747215373165488
d61_seed0,61,39000,1.0,0.016907084669507796,0.5002631153209562,0.022460592122499633,0.9878604501337878
d61_seed0,61,-1,1.0,0.009095247586120785,0.5210354476782739,0.07528594487092105,1.6593089650962847
d61_seed1,61,1000,0.0035512045301852387,0.017488380613115084,0.5450838324524303,0.02474369216211611,0.5697269302321651
d61_seed1,61,2000,0.004702946539975046,0.01741677614207037,0.5518457184203837,0.029456398622458007,0.6704451562778646
d61_seed1,61,3000,0.006430559554659756,0.017781745102708576,0.5531435169629381,0.03311026731799076,0.7168736866143259
d61_seed1,61,4000,0.008542086572607736,0.016875659878787266,0.5504919189818148,0.03145716099084232,0.8062699116359608
d61_seed1,61,5000,0.010269699587292446,0.01627876060892862,0.5489372274400834,0.03157440202485912,0.9110576517206674
d61_seed1,61,6000,0.014876667626451675,0.014790084388185654,0.5503136939079915,0.03331461883165209,0.9744727932291225
d61_seed1,61,7000,0.01852385065745273,0.014398359735374908,0.5455696180027769,0.0298348009817394,1.0686036259115759
d61_seed1,61,8000,0.02562625971782321,0.013713532594416279,0.542155341152125,0.026536056173661195,1.1731394023276904
d61_seed1,61,9000,0.034840195796141664,0.012292909560616945,0.5398841937026548,0.01714633622559468,1.270319985808388
d61_seed1,61,10000,0.04683750839811882,0.010927139397081169,0.5355592356144365,0.019490289432702833,1.4476431058597967
d61_seed1,61,11000,0.0722718111143104,0.009463584155082763,0.5398179704208601,0.024729591953413167,1.5376257449915471
d61_seed1,61,13000,0.1641232363950475,0.007231425504944832,0.5467043028244007,0.028654431019987346,1.890468668274761
d61_seed1,61,15000,0.594010941549093,0.005081774621609381,0.5463985201541003,0.053375076775348085,2.2828004284364756
d61_seed1,61,17000,1.0,0.004012933307272017,0.5050209692243965,0.08367230268007617,2.3897764344757264
d61_seed1,61,19000,1.0,0.010018819482640466,0.5138797776319977,0.12159059963664674,2.267382873562814
d61_seed1,61,21000,1.0,0.0027551821150220597,0.5228110316431729,0.09983314465684451,2.305279257303276
d61_seed1,61,23000,1.0,0.009165065932680506,0.5254986302003054,0.22215819534517497,2.085551746347187
d61_seed1,61,25000,1.0,0.002483640590677862,0.5047382980349908,0.07296731008417635,2.1977475468955414
d61_seed1,61,27000,1.0,0.007974821013092506,0.5060560968975504,0.12117436643329862,2.134636043699482
d61_seed1,61,29000,1.0,0.007349443334285572,0.5000546675413473,0.16508171273426075,2.2514095021085643
d61_seed1,61,31000,1.0,0.008947441008103081,0.5017938064786814,0.05006934649138211,2.2608887864076195
d61_seed1,61,33000,1.0,0.006325173480620541,0.520931890465803,0.09396509195486245,2.3436193102038088
d61_seed1,61,35000,1.0,0.007747837748735459,0.5198914293739811,0.16929308941568452,2.0600754986054786
d61_seed1,61,37000,1.0,0.007170082522748826,0.5230305907116736,0.16815226472464792,2.1578772953592447
d61_seed1,61,39000,1.0,0.010318316952181897,0.5056809797845654,0.037588746337163796,2.194566097383941
d61_seed1,61,-1,1.0,0.0037667684937299282,0.502059144057416,0.08832344212804846,2.430744659572392
d61_seed2,61,1000,0.002687398022842883,0.019834323018173006,0.5709215791897114,0.03239416432623583,0.5947454842537251
d61_seed2,61,2000,0.004415011037527594,0.024362794490181132,0.6137129305179994,0.05091732749836306,0.6715534823750003
d61_seed2,61,3000,0.005374796045685766,0.0329563814758968,0.70602862979141,0.10185179670866361,0.7601391177886797
d61_seed2,61,4000,0.011325463096266437,0.055236009670428035,0.9712648735713105,0.465884170712412,0.807080320828776
d61_seed2,61,5000,0.019291678663979267,0.06154279863970815,0.999827997247956,0.7499588784277624,0.897725828786621
d61_seed2,61,6000,0.025434302716191574,0.062177244522149594,0.9999951110328876,0.8225003978381971,0.9824961168758916
